,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31
Tax Effect Of Unusual Items,-7092261.0,-459270.0,-212076.0,-582877.635542,-82947.859606
Tax Rate For Calcs,0.213,0.315,0.258,0.197854,0.159515
Normalized EBITDA,16520000.0,31274000.0,40444000.0,52666000.0,37635000.0
Total Unusual Items,-33297000.0,-1458000.0,-822000.0,-2946000.0,-520000.0
Total Unusual Items Excluding Goodwill,-33297000.0,-1458000.0,-822000.0,-2946000.0,-520000.0
Net Income From Continuing Operation Net Minority Interest,-28715000.0,6097000.0,14595000.0,25566000.0,16571000.0
Reconciled Depreciation,16055000.0,16388000.0,15811000.0,15061000.0,14583000.0
Reconciled Cost Of Revenue,286548000.0,334734000.0,335556000.0,332186000.0,337816000.0
EBITDA,-16777000.0,29816000.0,39622000.0,49720000.0,37115000.0
EBIT,-32832000.0,13428000.0,23811000.0,34659000.0,22532000.0
Net Interest Income,-3677000.0,-4531000.0,-4136000.0,-2787000.0,-2816000.0
Interest Expense,3677000.0,4531000.0,4136000.0,2787000.0,2816000.0
Normalized Income,-2510261.0,7095730.0,15204924.0,27929122.364458,17008052.140394
Net Income From Continuing And Discontinued Operation,-28715000.0,6097000.0,14595000.0,25566000.0,16571000.0
Total Expenses,324864000.0,380830000.0,382032000.0,367905000.0,375985000.0
Total Operating Income As Reported,-33861000.0,12349000.0,20192000.0,29534000.0,21075000.0
Diluted Average Shares,14569595.0,14622814.0,14569734.0,14912419.0,15159442.0
Basic Average Shares,14569595.0,14569170.0,14558035.0,14612706.0,15030004.0
Diluted EPS,-1.970885,0.418486,1.0,1.71,1.09
Basic EPS,-1.970885,0.418486,1.002539,1.749573,1.102528
Diluted NI Availto Com Stockholders,-28715000.0,6097000.0,14595000.0,25566000.0,16571000.0
Net Income Common Stockholders,-28715000.0,6097000.0,14595000.0,25566000.0,16571000.0
Net Income,-28715000.0,6097000.0,14595000.0,25566000.0,16571000.0
Net Income Including Noncontrolling Interests,-28715000.0,6097000.0,14595000.0,25566000.0,16571000.0
Net Income Continuous Operations,-28715000.0,6097000.0,14595000.0,25566000.0,16571000.0
Tax Provision,-7794000.0,2800000.0,5080000.0,6306000.0,3145000.0
Pretax Income,-36509000.0,8897000.0,19675000.0,31872000.0,19716000.0
Other Income Expense,-32268000.0,-379000.0,2797000.0,2169000.0,937000.0
Other Non Operating Income Expenses,1029000.0,1079000.0,3619000.0,5115000.0,1457000.0
Special Income Charges,-33297000.0,-1458000.0,-822000.0,-2946000.0,-520000.0
Impairment Of Capital Assets,30129000.0,,,,0.0
Restructuring And Mergern Acquisition,3168000.0,1458000.0,822000.0,2956000.0,520000.0
Net Non Operating Interest Income Expense,-3677000.0,-4531000.0,-4136000.0,-2787000.0,-2816000.0
Interest Expense Non Operating,3677000.0,4531000.0,4136000.0,2787000.0,2816000.0
Operating Income,-564000.0,13807000.0,21014000.0,32490000.0,21595000.0
Operating Expense,38316000.0,46096000.0,46476000.0,35719000.0,38169000.0
Selling General And Administration,38316000.0,46096000.0,46476000.0,35719000.0,38169000.0
Selling And Marketing Expense,19241000.0,21728000.0,23563000.0,20626000.0,19537000.0
General And Administrative Expense,19075000.0,24368000.0,22913000.0,15093000.0,18632000.0
Other Gand A,19075000.0,24368000.0,22913000.0,15093000.0,18632000.0
Gross Profit,37752000.0,59903000.0,67490000.0,68209000.0,59764000.0
Cost Of Revenue,286548000.0,334734000.0,335556000.0,332186000.0,337816000.0
Total Revenue,324300000.0,394637000.0,403046000.0,400395000.0,397580000.0
Operating Revenue,324300000.0,394637000.0,403046000.0,400395000.0,397580000.0
