,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-808860.0,19054.96988,-113741.400746,131420.427553,-9206.816421,
Tax Rate For Calcs,0.255,0.181476,0.254455,0.247031,0.255745,
Normalized EBITDA,14749000.0,9991000.0,10718000.0,7413000.0,12592000.0,
Total Unusual Items,-3172000.0,105000.0,-447000.0,532000.0,-36000.0,
Total Unusual Items Excluding Goodwill,-3172000.0,105000.0,-447000.0,532000.0,-36000.0,
Net Income From Continuing Operation Net Minority Interest,4027000.0,3261000.0,3598000.0,2853000.0,5765000.0,
Reconciled Depreciation,5045000.0,4904000.0,4555000.0,3516000.0,4063000.0,
Reconciled Cost Of Revenue,13074000.0,11291000.0,11033000.0,8256000.0,10938000.0,
EBITDA,11577000.0,10096000.0,10271000.0,7945000.0,12556000.0,
EBIT,6532000.0,5192000.0,5716000.0,4429000.0,8493000.0,
Net Interest Income,-1122000.0,-1203000.0,-880000.0,-632000.0,-739000.0,
Interest Expense,1124000.0,1208000.0,890000.0,640000.0,747000.0,
Interest Income,2000.0,5000.0,10000.0,8000.0,8000.0,
Normalized Income,6390140.0,3175054.96988,3931258.599254,2452420.427553,5791793.183579,
Net Income From Continuing And Discontinued Operation,4027000.0,3261000.0,3598000.0,2853000.0,5765000.0,
Total Expenses,14962000.0,13268000.0,13019000.0,10226000.0,12500000.0,
Diluted Average Shares,36052000.0,36233333.0,36206000.0,36295000.0,36404000.0,
Basic Average Shares,35479000.0,36233333.0,35472000.0,35518000.0,35485000.0,
Diluted EPS,0.11,0.09,0.1,0.08,0.16,
Basic EPS,0.11,0.09,0.1,0.08,0.16,
Diluted NI Availto Com Stockholders,4027000.0,3261000.0,3598000.0,2853000.0,5765000.0,
Net Income Common Stockholders,4027000.0,3261000.0,3598000.0,2853000.0,5765000.0,
Net Income,4027000.0,3261000.0,3598000.0,2853000.0,5765000.0,
Net Income Including Noncontrolling Interests,4027000.0,3261000.0,3598000.0,2853000.0,5765000.0,
Net Income Continuous Operations,4027000.0,3261000.0,3598000.0,2853000.0,5765000.0,
Tax Provision,1381000.0,723000.0,1228000.0,936000.0,1981000.0,
Pretax Income,5408000.0,3984000.0,4826000.0,3789000.0,7746000.0,
Other Income Expense,-3172000.0,106000.0,-209000.0,857000.0,-35000.0,
Other Non Operating Income Expenses,,1000.0,238000.0,325000.0,1000.0,67000.0
Gain On Sale Of Security,-3172000.0,105000.0,-447000.0,532000.0,-36000.0,
Net Non Operating Interest Income Expense,-1122000.0,-1203000.0,-880000.0,-632000.0,-739000.0,
Interest Expense Non Operating,1124000.0,1208000.0,890000.0,640000.0,747000.0,
Interest Income Non Operating,2000.0,5000.0,10000.0,8000.0,8000.0,
Operating Income,9702000.0,5081000.0,5915000.0,3564000.0,8520000.0,
Operating Expense,1888000.0,1977000.0,1986000.0,1970000.0,1562000.0,
Other Operating Expenses,,-81000.0,64000.0,73000.0,,-45000.0
Selling General And Administration,1888000.0,2058000.0,1922000.0,1897000.0,1562000.0,
General And Administrative Expense,1888000.0,2058000.0,1922000.0,1897000.0,1562000.0,
Other Gand A,1523000.0,1551000.0,1410000.0,1409000.0,1325000.0,
Salaries And Wages,365000.0,507000.0,512000.0,488000.0,237000.0,
Gross Profit,11590000.0,7058000.0,7901000.0,5534000.0,10082000.0,
Cost Of Revenue,13074000.0,11291000.0,11033000.0,8256000.0,10938000.0,
Total Revenue,24664000.0,18349000.0,18934000.0,13790000.0,21020000.0,
Operating Revenue,24664000.0,18349000.0,18934000.0,13790000.0,21020000.0,
