,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,143046.0,82286.651976,-34801.935164,-69666.0,-397719.0
Tax Rate For Calcs,0.162,0.16862,0.192276,0.102,0.177
Total Unusual Items,883000.0,488000.0,-181000.0,-683000.0,-2247000.0
Total Unusual Items Excluding Goodwill,883000.0,488000.0,-181000.0,-683000.0,-2247000.0
Net Income From Continuing Operation Net Minority Interest,72910000.0,35166000.0,38803000.0,42147000.0,74957000.0
Reconciled Depreciation,12713000.0,13395000.0,14302000.0,15093000.0,15412000.0
Net Interest Income,125124000.0,119338000.0,127952000.0,122313000.0,136279000.0
Interest Expense,5752000.0,1884000.0,1488000.0,1279000.0,5725000.0
Interest Income,130876000.0,121222000.0,129440000.0,123592000.0,142004000.0
Normalized Income,72170046.0,34760286.651976,38949198.064836,42760334.0,76806281.0
Net Income From Continuing And Discontinued Operation,72910000.0,35166000.0,38803000.0,42147000.0,74957000.0
Diluted Average Shares,21720222.0,22381460.0,22841774.0,23140124.0,23776023.0
Basic Average Shares,21612033.0,22312973.0,22708085.0,23006454.0,23657145.0
Diluted EPS,3.35,1.57,1.69,1.81,3.11
Basic EPS,3.37,1.57,1.7,1.82,3.13
Diluted NI Availto Com Stockholders,72840000.0,35117000.0,38665000.0,41996000.0,74694000.0
Average Dilution Earnings,0.0,0.0,0.0,1000.0,1000.0
Net Income Common Stockholders,72840000.0,35117000.0,38665000.0,41995000.0,74693000.0
Otherunder Preferred Stock Dividend,70000.0,49000.0,138000.0,152000.0,264000.0
Net Income,72910000.0,35166000.0,38803000.0,42147000.0,74957000.0
Minority Interests,-151000.0,-299000.0,-265000.0,-213000.0,-237000.0
Net Income Including Noncontrolling Interests,73061000.0,35465000.0,39068000.0,42360000.0,75194000.0
Net Income Continuous Operations,73061000.0,35465000.0,39068000.0,42360000.0,75194000.0
Tax Provision,14171000.0,7193000.0,9300000.0,4795000.0,16166000.0
Pretax Income,87232000.0,42658000.0,48368000.0,47155000.0,91360000.0
Special Income Charges,0.0,0.0,-3325000.0,-1077000.0,-2874000.0
Gain On Sale Of Business,0.0,0.0,0.0,0.0,-1360000.0
Write Off,0.0,,3325000.0,1077000.0,1514000.0
Gain On Sale Of Security,3574000.0,0.0,7937000.0,7144000.0,8150000.0
Depreciation Amortization Depletion Income Statement,10046000.0,10713000.0,11624000.0,12367000.0,12861000.0
Depreciation And Amortization In Income Statement,10046000.0,10713000.0,11624000.0,12367000.0,12861000.0
Amortization,971000.0,718000.0,763000.0,798000.0,1082000.0
Amortization Of Intangibles Income Statement,971000.0,718000.0,763000.0,798000.0,1082000.0
Depreciation Income Statement,9075000.0,9995000.0,10861000.0,11569000.0,11779000.0
Selling General And Administration,55405000.0,51864000.0,50740000.0,48559000.0,51905000.0
General And Administrative Expense,55405000.0,51864000.0,50740000.0,48559000.0,51905000.0
Salaries And Wages,55405000.0,51864000.0,50740000.0,48559000.0,51905000.0
Total Revenue,232277000.0,142519000.0,153866000.0,156814000.0,230184000.0
Operating Revenue,232277000.0,142519000.0,153866000.0,156814000.0,230184000.0
Occupancy And Equipment,12201000.0,12580000.0,11448000.0,10633000.0,10306000.0
Professional Expense And Contract Services Expense,5331000.0,5554000.0,14272000.0,11094000.0,5879000.0
Other Non Interest Expense,16446000.0,15920000.0,20520000.0,16651000.0,19733000.0
