,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,296608.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.062,0.066004,0.046,0.034252,0.032116
Normalized EBITDA,-2744000.0,2471000.0,4595000.0,3540000.0,5140000.0
Total Unusual Items,4784000.0,,,,0.0
Total Unusual Items Excluding Goodwill,4784000.0,,,,0.0
Net Income From Continuing Operation Net Minority Interest,6318000.0,4132000.0,4578000.0,3609000.0,5063000.0
Reconciled Depreciation,464000.0,368000.0,359000.0,355000.0,368000.0
Reconciled Cost Of Revenue,11498000.0,12135000.0,12058000.0,10891000.0,11150000.0
EBITDA,2040000.0,2471000.0,4595000.0,3540000.0,5140000.0
EBIT,1576000.0,2103000.0,4236000.0,3185000.0,4772000.0
Net Interest Income,375000.0,552000.0,564000.0,552000.0,459000.0
Interest Income,375000.0,552000.0,564000.0,552000.0,459000.0
Normalized Income,1830608.0,4132000.0,4578000.0,3609000.0,5063000.0
Net Income From Continuing And Discontinued Operation,6318000.0,4132000.0,4578000.0,3609000.0,5063000.0
Total Expenses,29898000.0,31736000.0,29750000.0,27932000.0,25709000.0
Total Operating Income As Reported,1576000.0,4086000.0,4236000.0,3185000.0,4772000.0
Diluted Average Shares,84566000.0,84444000.0,86619000.0,86241000.0,83232000.0
Basic Average Shares,79917000.0,78972000.0,79779000.0,79249000.0,77810000.0
Diluted EPS,0.07,0.05,0.05,0.04,0.06
Basic EPS,0.08,0.05,0.06,0.05,0.07
Diluted NI Availto Com Stockholders,6318000.0,4132000.0,4578000.0,3609000.0,5063000.0
Net Income Common Stockholders,6318000.0,4132000.0,4578000.0,3609000.0,5063000.0
Net Income,6318000.0,4132000.0,4578000.0,3609000.0,5063000.0
Net Income Including Noncontrolling Interests,6318000.0,4132000.0,4578000.0,3609000.0,5063000.0
Net Income Continuous Operations,6318000.0,4132000.0,4578000.0,3609000.0,5063000.0
Tax Provision,417000.0,292000.0,222000.0,128000.0,168000.0
Pretax Income,6735000.0,4424000.0,4800000.0,3737000.0,5231000.0
Other Income Expense,4784000.0,,,,
Special Income Charges,4784000.0,,,,0.0
Gain On Sale Of Business,4784000.0,,,,0.0
Net Non Operating Interest Income Expense,375000.0,552000.0,564000.0,552000.0,459000.0
Interest Income Non Operating,375000.0,552000.0,564000.0,552000.0,459000.0
Operating Income,1576000.0,2103000.0,4236000.0,3185000.0,4772000.0
Operating Expense,18400000.0,19601000.0,17692000.0,17041000.0,14559000.0
Research And Development,1481000.0,1710000.0,1795000.0,1567000.0,1258000.0
Selling General And Administration,16919000.0,17891000.0,15897000.0,15474000.0,13301000.0
Selling And Marketing Expense,9675000.0,10414000.0,8768000.0,8207000.0,8117000.0
General And Administrative Expense,7244000.0,7477000.0,7129000.0,7267000.0,5184000.0
Other Gand A,7244000.0,7477000.0,7129000.0,7267000.0,5184000.0
Gross Profit,19976000.0,21704000.0,21928000.0,20226000.0,19331000.0
Cost Of Revenue,11498000.0,12135000.0,12058000.0,10891000.0,11150000.0
Total Revenue,31474000.0,33839000.0,33986000.0,31117000.0,30481000.0
Operating Revenue,31474000.0,33839000.0,33986000.0,31117000.0,30481000.0
