,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.237949,0.222371,0.232,0.239,0.238558
Net Income From Continuing Operation Net Minority Interest,17406000.0,13334000.0,11601000.0,11520000.0,9633000.0
Reconciled Depreciation,984000.0,957000.0,994000.0,571000.0,1425000.0
Net Interest Income,36647000.0,35687000.0,34091000.0,32452000.0,30208000.0
Interest Expense,33318000.0,37622000.0,39542000.0,36746000.0,35500000.0
Interest Income,69965000.0,73309000.0,73633000.0,69198000.0,65708000.0
Normalized Income,17406000.0,13334000.0,11601000.0,11520000.0,9633000.0
Net Income From Continuing And Discontinued Operation,17406000.0,13334000.0,11601000.0,11520000.0,9633000.0
Diluted NI Availto Com Stockholders,16393000.0,12320000.0,10588000.0,10506000.0,8620000.0
Net Income Common Stockholders,16393000.0,12320000.0,10588000.0,10506000.0,8620000.0
Preferred Stock Dividends,1013000.0,1014000.0,1013000.0,1014000.0,1013000.0
Net Income,17406000.0,13334000.0,11601000.0,11520000.0,9633000.0
Net Income Including Noncontrolling Interests,17406000.0,13334000.0,11601000.0,11520000.0,9633000.0
Net Income Continuous Operations,17406000.0,13334000.0,11601000.0,11520000.0,9633000.0
Tax Provision,5435000.0,3813000.0,3495000.0,3618000.0,3018000.0
Pretax Income,22841000.0,17147000.0,15096000.0,15138000.0,12651000.0
Gain On Sale Of Security,7251000.0,80000.0,59000.0,474000.0,1000.0
Depreciation Amortization Depletion Income Statement,226000.0,231000.0,230000.0,230000.0,230000.0
Depreciation And Amortization In Income Statement,226000.0,231000.0,230000.0,230000.0,230000.0
Amortization,226000.0,231000.0,230000.0,230000.0,230000.0
Amortization Of Intangibles Income Statement,226000.0,231000.0,230000.0,230000.0,230000.0
Selling General And Administration,15048000.0,13922000.0,13662000.0,12548000.0,12148000.0
Selling And Marketing Expense,776000.0,718000.0,658000.0,435000.0,327000.0
General And Administrative Expense,14272000.0,13204000.0,13004000.0,12113000.0,11821000.0
Insurance And Claims,780000.0,770000.0,775000.0,750000.0,450000.0
Salaries And Wages,13492000.0,12434000.0,12229000.0,11363000.0,11371000.0
Total Revenue,46043000.0,38598000.0,35843000.0,35707000.0,31836000.0
Operating Revenue,46043000.0,38598000.0,35843000.0,35707000.0,31836000.0
Occupancy And Equipment,1375000.0,1171000.0,1266000.0,1274000.0,1234000.0
Professional Expense And Contract Services Expense,1196000.0,1404000.0,1261000.0,1110000.0,994000.0
Other Non Interest Expense,4157000.0,3273000.0,3228000.0,3407000.0,3079000.0
