,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-726.778243,0.0,
Tax Rate For Calcs,0.0,0.0,0.21,0.001255,0.0,
Normalized EBITDA,-3286000.0,-2463000.0,-3330000.0,4177000.0,40822000.0,
Total Unusual Items,,,,-579000.0,,
Total Unusual Items Excluding Goodwill,,,,-579000.0,,
Net Income From Continuing Operation Net Minority Interest,-4145000.0,-3406000.0,-4303000.0,2387000.0,38010000.0,
Reconciled Depreciation,29000.0,49000.0,36000.0,236000.0,1795000.0,
Reconciled Cost Of Revenue,124000.0,104000.0,115000.0,554000.0,20439000.0,
EBITDA,-3286000.0,-2463000.0,-3330000.0,3598000.0,40822000.0,
EBIT,-3315000.0,-2512000.0,-3366000.0,3362000.0,39027000.0,
Net Interest Income,-776000.0,-794000.0,-705000.0,-829000.0,-781000.0,
Interest Expense,830000.0,894000.0,909000.0,972000.0,1017000.0,
Interest Income,54000.0,100000.0,204000.0,143000.0,236000.0,
Normalized Income,-4145000.0,-3406000.0,-4303000.0,2965273.221757,38010000.0,
Net Income From Continuing And Discontinued Operation,-4145000.0,-3406000.0,-4303000.0,2387000.0,38010000.0,
Total Expenses,3885000.0,4158000.0,7027000.0,13799000.0,59347000.0,
Total Operating Income As Reported,-3369000.0,-2563000.0,-3574000.0,3197000.0,38802000.0,
Diluted Average Shares,14081000.0,,13564000.0,12310000.0,10851000.0,10690000.0
Basic Average Shares,14081000.0,,13564000.0,12197000.0,10764000.0,10690000.0
Diluted EPS,-0.29,,-0.32,0.19,3.5,-1.19
Basic EPS,-0.29,,-0.32,0.2,3.53,-1.19
Diluted NI Availto Com Stockholders,-4145000.0,-3406000.0,-4303000.0,2387000.0,38010000.0,
Net Income Common Stockholders,-4145000.0,-3406000.0,-4303000.0,2387000.0,38010000.0,
Net Income,-4145000.0,-3406000.0,-4303000.0,2387000.0,38010000.0,
Net Income Including Noncontrolling Interests,-4145000.0,-3406000.0,-4303000.0,2387000.0,38010000.0,
Net Income Continuous Operations,-4145000.0,-3406000.0,-4303000.0,2387000.0,38010000.0,
Tax Provision,0.0,0.0,28000.0,3000.0,0.0,
Pretax Income,-4145000.0,-3406000.0,-4275000.0,2390000.0,38010000.0,
Other Income Expense,,-49000.0,4000.0,-557000.0,-11000.0,-89000.0
Other Non Operating Income Expenses,,-49000.0,4000.0,22000.0,-11000.0,-89000.0
Special Income Charges,,,,-579000.0,,
Restructuring And Mergern Acquisition,,,,579000.0,,
Net Non Operating Interest Income Expense,-776000.0,-794000.0,-705000.0,-829000.0,-781000.0,
Interest Expense Non Operating,830000.0,894000.0,909000.0,972000.0,1017000.0,
Interest Income Non Operating,54000.0,100000.0,204000.0,143000.0,236000.0,
Operating Income,-3369000.0,-2563000.0,-3574000.0,3776000.0,38802000.0,
Operating Expense,3761000.0,4054000.0,6912000.0,13245000.0,38908000.0,
Research And Development,164000.0,-223000.0,2925000.0,7310000.0,27433000.0,
Selling General And Administration,3597000.0,4277000.0,3987000.0,5935000.0,11475000.0,
General And Administrative Expense,3597000.0,4277000.0,3987000.0,5935000.0,11475000.0,
Other Gand A,3597000.0,4277000.0,3987000.0,5935000.0,11475000.0,
Gross Profit,392000.0,1491000.0,3338000.0,17021000.0,77710000.0,
Cost Of Revenue,124000.0,104000.0,115000.0,554000.0,20439000.0,
Total Revenue,516000.0,1595000.0,3453000.0,17575000.0,98149000.0,
Operating Revenue,516000.0,1595000.0,3453000.0,17575000.0,98149000.0,
