,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-7844000.0,-8051000.0,-7650000.0,-6069000.0,-5860000.0,
Total Unusual Items,-326000.0,2330000.0,-2898000.0,13000.0,58000.0,
Total Unusual Items Excluding Goodwill,-326000.0,2330000.0,-2898000.0,13000.0,58000.0,
Net Income From Continuing Operation Net Minority Interest,-9480000.0,-6772000.0,-11074000.0,-6450000.0,-6172000.0,
Reconciled Depreciation,724000.0,486000.0,349000.0,303000.0,383000.0,
Reconciled Cost Of Revenue,1398000.0,0.0,0.0,2000.0,0.0,
EBITDA,-8170000.0,-5721000.0,-10548000.0,-6056000.0,-5802000.0,
EBIT,-8894000.0,-6207000.0,-10897000.0,-6359000.0,-6185000.0,
Net Interest Income,-472000.0,-514000.0,-177000.0,-89000.0,160000.0,
Interest Expense,586000.0,565000.0,177000.0,91000.0,,295000.0
Interest Income,114000.0,51000.0,0.0,2000.0,160000.0,
Normalized Income,-9154000.0,-9102000.0,-8176000.0,-6463000.0,-6230000.0,
Net Income From Continuing And Discontinued Operation,-9480000.0,-6772000.0,-11074000.0,-6450000.0,-6172000.0,
Total Expenses,11907000.0,9243000.0,6480000.0,6135000.0,6507000.0,
Total Operating Income As Reported,-8692000.0,-8880000.0,-6246000.0,-5944000.0,-6185000.0,
Diluted NI Availto Com Stockholders,-9480000.0,-6889000.0,-11074000.0,-6450000.0,-6172000.0,
Net Income Common Stockholders,-9480000.0,-6889000.0,-11074000.0,-6450000.0,-6172000.0,
Net Income,-9480000.0,-6889000.0,-11074000.0,-6450000.0,-6172000.0,
Net Income Including Noncontrolling Interests,-9480000.0,-6889000.0,-11074000.0,-6450000.0,-6172000.0,
Net Income Continuous Operations,-9480000.0,-6772000.0,-11074000.0,-6450000.0,-6172000.0,
Pretax Income,-9480000.0,-6772000.0,-11074000.0,-6450000.0,-6172000.0,
Other Income Expense,-316000.0,2622000.0,-4651000.0,-417000.0,-147000.0,
Other Non Operating Income Expenses,10000.0,292000.0,-1753000.0,-430000.0,-205000.0,
Special Income Charges,-326000.0,0.0,-2898000.0,13000.0,58000.0,
Gain On Sale Of Ppe,-326000.0,0.0,0.0,0.0,,0.0
Other Special Charges,,0.0,2898000.0,-13000.0,-58000.0,
Net Non Operating Interest Income Expense,-472000.0,-514000.0,-177000.0,-89000.0,160000.0,
Interest Expense Non Operating,586000.0,565000.0,177000.0,91000.0,,295000.0
Interest Income Non Operating,114000.0,51000.0,0.0,2000.0,160000.0,
Operating Income,-8692000.0,-8880000.0,-6246000.0,-5944000.0,-6185000.0,
Operating Expense,10509000.0,9243000.0,6480000.0,6133000.0,6507000.0,
Research And Development,4169000.0,2754000.0,2328000.0,2193000.0,1915000.0,
Selling General And Administration,6340000.0,6489000.0,4152000.0,3940000.0,4592000.0,
Gross Profit,1817000.0,363000.0,234000.0,189000.0,322000.0,
Cost Of Revenue,1398000.0,0.0,0.0,2000.0,0.0,
Total Revenue,3215000.0,363000.0,234000.0,191000.0,322000.0,
Operating Revenue,3215000.0,363000.0,234000.0,191000.0,322000.0,
