,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,728691.6,-7301.91,-71026.62,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.294003
Normalized EBITDA,-4344904.0,2936750.0,-7794664.0,-4015751.0,5873020.0
Total Unusual Items,1821729.0,-34771.0,-338222.0,,0.0
Total Unusual Items Excluding Goodwill,1821729.0,-34771.0,-338222.0,,0.0
Net Income From Continuing Operation Net Minority Interest,-12042404.0,-1523266.0,-15753716.0,-8833392.0,1427836.0
Reconciled Depreciation,6441113.0,8099349.0,6371178.0,5140713.0,3829644.0
Reconciled Cost Of Revenue,8732065.0,9229392.0,6989495.0,7201168.0,6650677.0
EBITDA,-2523175.0,2901979.0,-8132886.0,-4015751.0,5873020.0
EBIT,-8964288.0,-5197370.0,-14504064.0,-9156464.0,2043376.0
Net Interest Income,-1995033.0,,,,
Interest Expense,1995033.0,,,,
Normalized Income,-13135441.4,-1495796.91,-15486520.62,-8833392.0,1427836.0
Net Income From Continuing And Discontinued Operation,-12042404.0,-1523266.0,-15753716.0,-8833392.0,1427836.0
Total Expenses,32943275.0,28758345.0,34683830.0,27818713.0,14724140.0
Rent Expense Supplemental,5577557.0,6206639.0,4834861.0,,
Total Operating Income As Reported,-11019824.0,-5197370.0,-14504064.0,-9156464.0,2043376.0
Diluted Average Shares,38392469.0,,33742031.0,36418750.0,36418750.0
Basic Average Shares,38392469.0,,33742031.0,36418750.0,36418750.0
Diluted EPS,-0.31,,-0.47,-0.242551,0.039206
Basic EPS,-0.31,,-0.47,-0.242551,0.039206
Diluted NI Availto Com Stockholders,-12042404.0,-1523266.0,-15753716.0,-8833392.0,1427836.0
Net Income Common Stockholders,-12042404.0,-1523266.0,-15753716.0,-8833392.0,1427836.0
Net Income,-12042404.0,-1523266.0,-15753716.0,-8833392.0,1427836.0
Net Income Including Noncontrolling Interests,-12042404.0,-1523266.0,-15753716.0,-8833392.0,1427836.0
Net Income Continuous Operations,-12042404.0,-1523266.0,-15753716.0,-8833392.0,1427836.0
Tax Provision,1083083.0,-2193064.0,66698.0,445931.0,594603.0
Pretax Income,-10959321.0,-3716330.0,-15687018.0,-8387461.0,2022439.0
Other Income Expense,2055536.0,1481040.0,-1182954.0,769003.0,-20937.0
Other Non Operating Income Expenses,233807.0,1515811.0,-844732.0,769003.0,-20937.0
Special Income Charges,1821729.0,-34771.0,-338222.0,,0.0
Gain On Sale Of Ppe,1821729.0,-34771.0,-338222.0,,0.0
Net Non Operating Interest Income Expense,-1995033.0,,,,
Interest Expense Non Operating,1995033.0,,,,
Operating Income,-11019824.0,-5197370.0,-14504064.0,-9156464.0,2043376.0
Operating Expense,24211209.0,19528953.0,27694335.0,20617545.0,8073463.0
Depreciation Amortization Depletion Income Statement,6441112.0,8099349.0,6371178.0,5140713.0,3829644.0
Depreciation And Amortization In Income Statement,6441112.0,8099349.0,6371178.0,5140713.0,3829644.0
Selling General And Administration,17770097.0,11429604.0,21323157.0,15476832.0,4243819.0
General And Administrative Expense,17770097.0,11429604.0,21323157.0,15476832.0,4243819.0
Other Gand A,17770097.0,11429604.0,21323157.0,15476832.0,4243819.0
Gross Profit,13191385.0,14331583.0,13190271.0,11461081.0,10116839.0
Cost Of Revenue,8732066.0,9229392.0,6989495.0,7201168.0,6650677.0
Total Revenue,21923451.0,23560975.0,20179766.0,18662249.0,16767516.0
Operating Revenue,21540093.0,23137233.0,19725178.0,18662249.0,16486949.0
