,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,337200.0,-4407154.420125,-9870.0,-143850.0,-448736.0
Tax Rate For Calcs,0.4,0.113677,0.21,0.21,0.379
Normalized EBITDA,10449000.0,6766000.0,8604000.0,11794000.0,8089000.0
Total Unusual Items,843000.0,-38769000.0,-47000.0,-685000.0,-1184000.0
Total Unusual Items Excluding Goodwill,843000.0,-38769000.0,-47000.0,-685000.0,-1184000.0
Net Income From Continuing Operation Net Minority Interest,1225000.0,-37298000.0,-1116000.0,1216000.0,-1645000.0
Reconciled Depreciation,7521000.0,7113000.0,7250000.0,7261000.0,6758000.0
Reconciled Cost Of Revenue,261476000.0,256947000.0,256569000.0,259721000.0,247469000.0
EBITDA,11292000.0,-32003000.0,8557000.0,11109000.0,6905000.0
EBIT,3771000.0,-39116000.0,1307000.0,3848000.0,147000.0
Net Interest Income,-2812000.0,-3100000.0,-2941000.0,-2817000.0,-2609000.0
Interest Expense,2812000.0,3100000.0,2941000.0,2817000.0,2609000.0
Normalized Income,719200.0,-2936154.420125,-1078870.0,1757150.0,-909736.0
Net Income From Continuing And Discontinued Operation,1225000.0,-37298000.0,-1116000.0,1216000.0,-1645000.0
Total Expenses,310965000.0,308602000.0,305858000.0,310734000.0,297274000.0
Total Operating Income As Reported,1037000.0,-39394000.0,1120000.0,4119000.0,1154000.0
Diluted Average Shares,53933051.0,53043832.0,53031801.0,53414715.0,52737650.0
Basic Average Shares,53053610.0,53043832.0,53031801.0,52969037.0,52737650.0
Diluted EPS,0.02,-0.7,-0.02,0.02,-0.03
Basic EPS,0.02,-0.7,-0.02,0.02,-0.03
Diluted NI Availto Com Stockholders,1225000.0,-37298000.0,-1116000.0,1216000.0,-1645000.0
Net Income Common Stockholders,1225000.0,-37298000.0,-1116000.0,1216000.0,-1645000.0
Net Income,1225000.0,-37298000.0,-1116000.0,1216000.0,-1645000.0
Minority Interests,-131000.0,119000.0,-242000.0,706000.0,-115000.0
Net Income Including Noncontrolling Interests,1356000.0,-37417000.0,-874000.0,510000.0,-1530000.0
Net Income Continuous Operations,1356000.0,-37417000.0,-874000.0,510000.0,-1530000.0
Tax Provision,-397000.0,-4799000.0,-760000.0,521000.0,-932000.0
Pretax Income,959000.0,-42216000.0,-1634000.0,1031000.0,-2462000.0
Other Income Expense,2734000.0,-38537000.0,187000.0,-271000.0,-1007000.0
Other Non Operating Income Expenses,1891000.0,232000.0,234000.0,414000.0,177000.0
Gain On Sale Of Security,843000.0,46000.0,-47000.0,-685000.0,-1184000.0
Net Non Operating Interest Income Expense,-2812000.0,-3100000.0,-2941000.0,-2817000.0,-2609000.0
Interest Expense Non Operating,2812000.0,3100000.0,2941000.0,2817000.0,2609000.0
Operating Income,1037000.0,-579000.0,1120000.0,4119000.0,1154000.0
Operating Expense,49489000.0,51655000.0,49289000.0,51013000.0,49805000.0
Selling General And Administration,49489000.0,51655000.0,49289000.0,51013000.0,49805000.0
Gross Profit,50526000.0,51076000.0,50409000.0,55132000.0,50959000.0
Cost Of Revenue,261476000.0,256947000.0,256569000.0,259721000.0,247469000.0
Total Revenue,312002000.0,308023000.0,306978000.0,314853000.0,298428000.0
Operating Revenue,312002000.0,308023000.0,306978000.0,314853000.0,298428000.0
