,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,4320000.0,1338268.792711,840000.0,1638000.0,15616000.0,,
Tax Rate For Calcs,0.24,0.267654,0.21,0.234,0.244,,
Normalized EBITDA,997000000.0,1021000000.0,1026000000.0,983000000.0,956000000.0,,
Total Unusual Items,18000000.0,5000000.0,4000000.0,7000000.0,64000000.0,,
Total Unusual Items Excluding Goodwill,18000000.0,5000000.0,4000000.0,7000000.0,64000000.0,,
Net Income From Continuing Operation Net Minority Interest,662000000.0,648000000.0,274000000.0,645000000.0,663000000.0,,
Reconciled Depreciation,141000000.0,140000000.0,135000000.0,139000000.0,136000000.0,,
Reconciled Cost Of Revenue,3638000000.0,3534000000.0,3581000000.0,3479000000.0,3397000000.0,,
EBITDA,1015000000.0,1026000000.0,1030000000.0,990000000.0,1020000000.0,,
EBIT,874000000.0,886000000.0,895000000.0,851000000.0,884000000.0,,
Net Interest Income,15000000.0,19000000.0,17000000.0,14000000.0,18000000.0,,
Interest Expense,7000000.0,8000000.0,8000000.0,9000000.0,12000000.0,,
Interest Income,22000000.0,27000000.0,25000000.0,23000000.0,30000000.0,,
Normalized Income,648320000.0,644338268.792711,270840000.0,639637767.220903,614616000.0,,
Net Income From Continuing And Discontinued Operation,662000000.0,648000000.0,274000000.0,645000000.0,663000000.0,,
Total Expenses,4570000000.0,4480000000.0,4549000000.0,4428000000.0,4324000000.0,,
Total Operating Income As Reported,843000000.0,853000000.0,866000000.0,817000000.0,853000000.0,,
Diluted Average Shares,477000000.0,482000000.0,487000000.0,492000000.0,495000000.0,,
Basic Average Shares,477000000.0,481000000.0,486000000.0,492000000.0,494000000.0,,
Diluted EPS,1.39,1.34,0.56,1.31,1.34,,
Basic EPS,1.39,1.35,0.56,1.31,1.34,,
Diluted NI Availto Com Stockholders,662000000.0,648000000.0,274000000.0,645000000.0,663000000.0,,
Net Income Common Stockholders,662000000.0,648000000.0,274000000.0,645000000.0,663000000.0,,
Net Income,662000000.0,648000000.0,274000000.0,645000000.0,663000000.0,,
Net Income Including Noncontrolling Interests,662000000.0,648000000.0,274000000.0,645000000.0,663000000.0,,
Net Income Continuous Operations,662000000.0,648000000.0,274000000.0,645000000.0,663000000.0,,
Earnings From Equity Interest Net Of Tax,3000000.0,5000000.0,0.0,0.0,4000000.0,,
Tax Provision,208000000.0,235000000.0,613000000.0,197000000.0,213000000.0,,
Pretax Income,867000000.0,878000000.0,887000000.0,842000000.0,872000000.0,,
Other Income Expense,9000000.0,6000000.0,4000000.0,11000000.0,63000000.0,,
Other Non Operating Income Expenses,-9000000.0,1000000.0,,4000000.0,-1000000.0,,1000000.0
Special Income Charges,0.0,0.0,0.0,0.0,62000000.0,,
Gain On Sale Of Ppe,0.0,0.0,0.0,0.0,62000000.0,,
Restructuring And Mergern Acquisition,,0.0,0.0,0.0,0.0,26000000.0,
Gain On Sale Of Security,18000000.0,5000000.0,4000000.0,7000000.0,2000000.0,,
Net Non Operating Interest Income Expense,15000000.0,19000000.0,17000000.0,14000000.0,18000000.0,,
Interest Expense Non Operating,7000000.0,8000000.0,8000000.0,9000000.0,12000000.0,,
Interest Income Non Operating,22000000.0,27000000.0,25000000.0,23000000.0,30000000.0,,
Operating Income,843000000.0,853000000.0,866000000.0,817000000.0,791000000.0,,
Operating Expense,932000000.0,946000000.0,968000000.0,949000000.0,927000000.0,,
Depreciation Amortization Depletion Income Statement,141000000.0,140000000.0,135000000.0,139000000.0,136000000.0,,
Depreciation And Amortization In Income Statement,141000000.0,140000000.0,135000000.0,139000000.0,136000000.0,,
Selling General And Administration,791000000.0,806000000.0,833000000.0,810000000.0,791000000.0,,
Gross Profit,1775000000.0,1799000000.0,1834000000.0,1766000000.0,1718000000.0,,
Cost Of Revenue,3638000000.0,3534000000.0,3581000000.0,3479000000.0,3397000000.0,,
Total Revenue,5413000000.0,5333000000.0,5415000000.0,5245000000.0,5115000000.0,,
Operating Revenue,5413000000.0,5333000000.0,5415000000.0,5245000000.0,5115000000.0,,
