,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.081781,0.359926,0.21,0.21,0.21,,
Normalized EBITDA,134228000.0,94751000.0,68753000.0,56061000.0,33186000.0,,
Total Unusual Items,,,,,,-115000.0,-107000.0
Total Unusual Items Excluding Goodwill,,,,,,-115000.0,-107000.0
Net Income From Continuing Operation Net Minority Interest,72341000.0,22962000.0,36598000.0,5606000.0,-8168000.0,,
Reconciled Depreciation,52273000.0,56439000.0,43594000.0,43255000.0,45277000.0,,
Reconciled Cost Of Revenue,351021000.0,331207000.0,290665000.0,277877000.0,298885000.0,,
EBITDA,134228000.0,94751000.0,68753000.0,56061000.0,33186000.0,,
EBIT,81955000.0,38312000.0,25159000.0,12806000.0,-12091000.0,,
Net Interest Income,-584000.0,1227000.0,2128000.0,2193000.0,3186000.0,,
Interest Expense,3171000.0,2438000.0,2307000.0,2890000.0,2107000.0,,
Interest Income,2587000.0,3665000.0,4435000.0,5083000.0,5293000.0,,
Normalized Income,72341000.0,22962000.0,36598000.0,5606000.0,-8168000.0,,
Net Income From Continuing And Discontinued Operation,72341000.0,22962000.0,36598000.0,5606000.0,-8168000.0,,
Total Expenses,379220000.0,349322000.0,307865000.0,289800000.0,317327000.0,,
Total Operating Income As Reported,79368000.0,34647000.0,20724000.0,7723000.0,-17384000.0,,
Diluted Average Shares,52760000.0,52666000.0,52650000.0,52616000.0,52464000.0,,
Basic Average Shares,52724000.0,52593000.0,52594000.0,52588000.0,52464000.0,,
Diluted EPS,1.37,0.44,0.7,0.11,-0.16,,
Basic EPS,1.37,0.44,0.7,0.11,-0.16,,
Diluted NI Availto Com Stockholders,72341000.0,22962000.0,36598000.0,5606000.0,-8168000.0,,
Net Income Common Stockholders,72341000.0,22962000.0,36598000.0,5606000.0,-8168000.0,,
Net Income,72341000.0,22962000.0,36598000.0,5606000.0,-8168000.0,,
Net Income Including Noncontrolling Interests,72341000.0,22962000.0,36598000.0,5606000.0,-8168000.0,,
Net Income Continuous Operations,72341000.0,22962000.0,36598000.0,5606000.0,-8168000.0,,
Tax Provision,6443000.0,12912000.0,-13746000.0,4310000.0,-6030000.0,,
Pretax Income,78784000.0,35874000.0,22852000.0,9916000.0,-14198000.0,,
Other Income Expense,,,,,,-115000.0,-107000.0
Special Income Charges,,,,,,-115000.0,-107000.0
Other Special Charges,,,,,,115000.0,107000.0
Net Non Operating Interest Income Expense,-584000.0,1227000.0,2128000.0,2193000.0,3186000.0,,
Interest Expense Non Operating,3171000.0,2438000.0,2307000.0,2890000.0,2107000.0,,
Interest Income Non Operating,2587000.0,3665000.0,4435000.0,5083000.0,5293000.0,,
Operating Income,79368000.0,34666000.0,20724000.0,7723000.0,-17384000.0,,
Operating Expense,28199000.0,18115000.0,17200000.0,11923000.0,18442000.0,,
Selling General And Administration,28199000.0,18115000.0,17200000.0,11923000.0,18442000.0,,
Gross Profit,107567000.0,52781000.0,37924000.0,19646000.0,1058000.0,,
Cost Of Revenue,351021000.0,331207000.0,290665000.0,277877000.0,298885000.0,,
Total Revenue,458588000.0,383988000.0,328589000.0,297523000.0,299943000.0,,
Operating Revenue,448469000.0,373631000.0,319969000.0,288491000.0,294933000.0,,
