,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2024-10-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.250929,0.252427,0.326316,0.280822,
Normalized EBITDA,296000000.0,669000000.0,234000000.0,227000000.0,281000000.0,
Net Income From Continuing Operation Net Minority Interest,183000000.0,403000000.0,77000000.0,64000000.0,105000000.0,
Reconciled Depreciation,61000000.0,63000000.0,63000000.0,64000000.0,64000000.0,
Reconciled Cost Of Revenue,791000000.0,1480000000.0,936000000.0,909000000.0,778000000.0,
EBITDA,296000000.0,669000000.0,234000000.0,227000000.0,281000000.0,
EBIT,235000000.0,606000000.0,171000000.0,163000000.0,217000000.0,
Net Interest Income,-69000000.0,-68000000.0,-68000000.0,-68000000.0,-71000000.0,
Interest Expense,69000000.0,68000000.0,68000000.0,68000000.0,71000000.0,
Normalized Income,183000000.0,403000000.0,77000000.0,64000000.0,105000000.0,
Net Income From Continuing And Discontinued Operation,183000000.0,403000000.0,77000000.0,64000000.0,105000000.0,
Total Expenses,1147000000.0,2125000000.0,1433000000.0,1392000000.0,1215000000.0,
Total Operating Income As Reported,231000000.0,599000000.0,161000000.0,157000000.0,209000000.0,
Diluted Average Shares,202000000.0,203000000.0,206000000.0,211000000.0,215000000.0,
Basic Average Shares,201382518.0,201000000.0,205000000.0,208000000.0,212000000.0,
Diluted EPS,0.9,1.99,0.37,0.3,0.49,
Basic EPS,0.908718,2.004975,0.373446,0.302441,0.492941,
Diluted NI Availto Com Stockholders,183000000.0,403000000.0,77000000.0,64000000.0,105000000.0,
Net Income Common Stockholders,183000000.0,403000000.0,77000000.0,64000000.0,105000000.0,
Net Income,183000000.0,403000000.0,77000000.0,64000000.0,105000000.0,
Net Income Including Noncontrolling Interests,183000000.0,403000000.0,77000000.0,64000000.0,105000000.0,
Net Income Continuous Operations,183000000.0,403000000.0,77000000.0,64000000.0,105000000.0,
Tax Provision,-17000000.0,135000000.0,26000000.0,31000000.0,41000000.0,
Pretax Income,166000000.0,538000000.0,103000000.0,95000000.0,146000000.0,
Other Income Expense,4000000.0,7000000.0,10000000.0,6000000.0,8000000.0,
Other Non Operating Income Expenses,4000000.0,7000000.0,10000000.0,6000000.0,8000000.0,
Net Non Operating Interest Income Expense,-69000000.0,-68000000.0,-68000000.0,-68000000.0,-71000000.0,
Interest Expense Non Operating,69000000.0,68000000.0,68000000.0,68000000.0,71000000.0,
Operating Income,231000000.0,599000000.0,161000000.0,157000000.0,209000000.0,
Operating Expense,356000000.0,645000000.0,497000000.0,483000000.0,437000000.0,
Selling General And Administration,356000000.0,645000000.0,497000000.0,483000000.0,437000000.0,
Selling And Marketing Expense,221000000.0,,370000000.0,335000000.0,305000000.0,357000000.0
General And Administrative Expense,135000000.0,1656000000.0,127000000.0,148000000.0,132000000.0,
Other Gand A,135000000.0,1656000000.0,127000000.0,148000000.0,132000000.0,
Gross Profit,587000000.0,1244000000.0,658000000.0,640000000.0,646000000.0,
Cost Of Revenue,791000000.0,1480000000.0,936000000.0,909000000.0,778000000.0,
Total Revenue,1378000000.0,2724000000.0,1594000000.0,1549000000.0,1424000000.0,
Operating Revenue,1378000000.0,2724000000.0,1594000000.0,1549000000.0,1424000000.0,
